lot_id,cota_cena_m
S06-Q20-B010-L015,45.273
S03-Q14-B014-L033,-16.784
S05-Q13-B011-L014,63.596
S01-Q12-B014-L027,-19.918
S03-Q14-B014-L034,-16.596
S05-Q13-B011-L015,63.508
S04-Q21-B012-L040,134.662
S03-Q14-B014-L035,-16.190
S05-Q13-B011-L016,63.209
S06-Q20-B010-L016,45.680
S03-Q14-B014-L036,-14.234
S05-Q13-B011-L017,62.947
S03-Q14-B015-L001,4.780
S05-Q13-B011-L018,63.029
S03-Q14-B015-L002,5.551
S04-Q21-B012-L041,128.661
S06-Q20-B010-L017,43.796
S05-Q13-B011-L019,61.667
S03-Q14-B015-L003,3.622
S03-Q14-B015-L004,4.200
S05-Q13-B011-L020,62.562
S02-Q15-B004-L018,-37.196
S01-Q12-B014-L028,-20.698
S03-Q14-B016-L001,-9.254
S05-Q13-B011-L021,62.709
S06-Q20-B010-L018,44.337
S03-Q14-B016-L002,-8.577
S04-Q21-B012-L042,129.817
S05-Q13-B011-L022,62.529
S03-Q14-B016-L003,-8.093
S05-Q13-B011-L023,62.216
S03-Q14-B016-L004,-6.645
S06-Q20-B010-L019,44.967
S05-Q13-B011-L024,62.617
S03-Q14-B016-L005,-4.430
S04-Q21-B012-L043,130.823
S05-Q13-B011-L025,60.434
S03-Q14-B016-L006,-7.122
S03-Q14-B016-L007,-5.770
S05-Q13-B011-L026,61.005
S06-Q20-B010-L020,45.042
S03-Q14-B016-L008,-4.503
S01-Q12-B014-L029,-22.107
S05-Q13-B011-L027,61.585
S03-Q14-B016-L009,-3.539
S04-Q21-B012-L044,131.411
S05-Q13-B011-L028,61.703
S03-Q14-B016-L010,-2.481
S06-Q20-B010-L021,43.062
S05-Q13-B011-L029,61.545
S02-Q15-B004-L019,-37.224
S03-Q14-B016-L011,-7.210
S05-Q13-B011-L030,61.990
S03-Q14-B016-L012,-5.809
S05-Q13-B011-L031,60.011
S06-Q20-B010-L022,43.723
S03-Q14-B016-L013,-5.140
S04-Q21-B012-L045,132.226
S03-Q14-B016-L014,-4.011
S05-Q13-B011-L032,60.473
S03-Q14-B016-L015,-2.525
S01-Q12-B014-L030,-23.088
S05-Q13-B011-L033,60.890
S06-Q20-B010-L023,43.946
S03-Q14-B016-L016,-8.633
S05-Q13-B011-L034,61.106
S04-Q21-B013-L001,154.989
S03-Q14-B016-L017,-7.314
S05-Q13-B011-L035,61.235
S03-Q14-B016-L018,-6.282
S06-Q20-B010-L024,43.361
S05-Q13-B011-L036,61.624
S03-Q14-B016-L019,-5.525
S05-Q13-B011-L037,59.454
S03-Q14-B016-L020,-3.650
S04-Q21-B013-L002,154.279
S02-Q15-B004-L020,-37.277
S05-Q13-B011-L038,59.758
S03-Q14-B017-L001,15.507
S06-Q20-B010-L025,41.142
S03-Q14-B017-L002,17.773
S05-Q13-B011-L039,60.292
S05-Q13-B011-L040,60.435
S01-Q12-B014-L031,-19.159
S03-Q14-B017-L003,19.503
S05-Q13-B011-L041,60.797
S04-Q21-B013-L003,152.121
S03-Q14-B017-L004,21.200
S06-Q20-B010-L026,41.143
S05-Q13-B011-L042,61.148
S03-Q14-B017-L005,22.550
S05-Q13-B011-L043,59.080
S03-Q14-B017-L006,23.831
S05-Q13-B011-L044,59.454
S03-Q14-B017-L007,15.478
S06-Q20-B010-L027,40.741
S04-Q21-B013-L004,133.193
S05-Q13-B011-L045,59.773
S03-Q14-B017-L008,17.500
S03-Q14-B017-L009,19.305
S05-Q13-B011-L046,60.032
S01-Q12-B014-L032,-19.533
S06-Q20-B010-L028,40.287
S03-Q14-B017-L010,20.954
S05-Q13-B011-L047,60.351
S02-Q15-B004-L021,-37.256
S03-Q14-B017-L011,22.372
S04-Q21-B013-L005,134.729
S05-Q13-B011-L048,60.789
S03-Q14-B017-L012,23.314
S05-Q13-B012-L001,61.979
S06-Q20-B010-L029,39.638
S03-Q14-B017-L013,15.666
S05-Q13-B012-L002,61.104
S03-Q14-B017-L014,17.460
S04-Q21-B013-L006,129.544
S05-Q13-B012-L003,60.202
S03-Q14-B017-L015,19.205
S06-Q20-B010-L030,39.211
S05-Q13-B012-L004,59.570
S03-Q14-B017-L016,20.402
S01-Q12-B014-L033,-20.248
S03-Q14-B017-L017,21.669
S05-Q13-B012-L005,58.557
S03-Q14-B017-L018,22.714
S05-Q13-B012-L006,57.516
S04-Q21-B013-L007,131.540
S06-Q20-B010-L031,38.725
S03-Q14-B017-L019,15.778
S05-Q13-B012-L007,62.085
S03-Q14-B017-L020,17.474
S02-Q15-B004-L022,-37.255
S05-Q13-B012-L008,60.736
S03-Q14-B017-L021,19.001
S06-Q20-B010-L032,37.982
S05-Q13-B012-L009,59.569
S03-Q14-B017-L022,20.016
S04-Q21-B013-L008,132.526
S05-Q13-B012-L010,58.349
S03-Q14-B017-L023,21.086
S01-Q12-B014-L034,-20.841
S03-Q14-B017-L024,22.295
S05-Q13-B012-L011,57.338
S06-Q20-B010-L033,37.886
S03-Q14-B017-L025,16.371
S05-Q13-B012-L012,56.408
S04-Q21-B013-L009,128.092
S03-Q14-B017-L026,17.897
S05-Q13-B012-L013,62.247
S03-Q14-B017-L027,18.702
S06-Q20-B010-L034,37.306
S05-Q13-B012-L014,60.584
S03-Q14-B017-L028,19.711
S05-Q13-B012-L015,58.872
S03-Q14-B017-L029,20.827
S04-Q21-B013-L010,130.264
S05-Q13-B012-L016,57.466
S06-Q20-B010-L035,36.102
S03-Q14-B017-L030,21.944
S02-Q15-B004-L023,-37.335
S01-Q12-B014-L035,-21.643
S03-Q14-B017-L031,17.001
S05-Q13-B012-L017,56.175
S03-Q14-B017-L032,18.352
S05-Q13-B012-L018,55.237
S06-Q20-B010-L036,35.208
S04-Q21-B013-L011,130.335
S03-Q14-B017-L033,19.019
S05-Q13-B012-L019,62.556
S03-Q14-B017-L034,19.799
S05-Q13-B012-L020,60.540
S03-Q14-B017-L035,20.612
S06-Q20-B010-L037,37.368
S05-Q13-B012-L021,58.707
S03-Q14-B017-L036,22.179
S04-Q21-B013-L012,128.446
S05-Q13-B012-L022,56.905
S03-Q14-B017-L037,18.531
S01-Q12-B014-L036,-22.468
S05-Q13-B012-L023,55.568
S03-Q14-B017-L038,19.479
S06-Q20-B010-L038,36.051
S06-Q20-B010-L039,34.524
S03-Q14-B017-L039,20.242
S05-Q13-B012-L024,54.540
S02-Q15-B004-L024,-37.435
S03-Q14-B017-L040,20.763
S04-Q21-B013-L013,129.431
S05-Q13-B012-L025,62.288
S03-Q14-B017-L041,21.113
S06-Q20-B010-L040,33.547
S05-Q13-B012-L026,60.346
S03-Q14-B017-L042,22.332
S05-Q13-B012-L027,58.836
S03-Q14-B017-L043,20.018
S05-Q13-B012-L028,56.953
S04-Q21-B013-L014,129.762
S03-Q14-B017-L044,20.766
S06-Q20-B011-L001,4.264
S01-Q12-B014-L037,-19.082
S05-Q13-B012-L029,55.826
S03-Q14-B017-L045,21.423
S03-Q14-B017-L046,21.287
S05-Q13-B012-L030,54.471
S06-Q20-B011-L002,3.769
S03-Q14-B017-L047,21.868
S05-Q13-B012-L031,61.985
S04-Q21-B014-L001,151.170
S03-Q14-B017-L048,23.062
S05-Q13-B012-L032,60.109
S03-Q14-B018-L001,31.142
S05-Q13-B012-L033,58.627
S02-Q15-B005-L001,-38.718
S06-Q20-B011-L003,3.364
S03-Q14-B018-L002,31.685
S05-Q13-B012-L034,57.172
S03-Q14-B018-L003,33.473
S04-Q21-B014-L002,150.734
S01-Q12-B014-L038,-19.989
S05-Q13-B012-L035,56.144
S03-Q14-B018-L004,36.307
S06-Q20-B011-L004,2.804
S03-Q14-B018-L005,38.234
S05-Q13-B012-L036,54.941
S03-Q14-B018-L006,39.940
S05-Q13-B012-L037,60.678
S04-Q21-B014-L003,151.221
S03-Q14-B018-L007,30.095
S05-Q13-B012-L038,59.119
S06-Q20-B011-L005,3.325
S03-Q14-B018-L008,30.323
S05-Q13-B012-L039,58.858
S03-Q14-B018-L009,32.539
S05-Q13-B012-L040,57.576
S03-Q14-B018-L010,35.475
S06-Q20-B011-L006,2.580
S04-Q21-B014-L004,152.739
S01-Q12-B014-L039,-20.644
S05-Q13-B012-L041,56.999
S03-Q14-B018-L011,37.138
S02-Q15-B005-L002,-37.957
S05-Q13-B012-L042,55.703
S03-Q14-B018-L012,38.623
S03-Q14-B018-L013,30.378
S05-Q13-B012-L043,59.290
S06-Q20-B011-L007,2.223
S03-Q14-B018-L014,29.949
S04-Q21-B014-L005,148.124
S05-Q13-B012-L044,58.294
S03-Q14-B018-L015,32.391
S05-Q13-B012-L045,58.102
S03-Q14-B018-L016,34.129
S06-Q20-B011-L008,1.915
S05-Q13-B012-L046,57.875
S03-Q14-B018-L017,35.443
S04-Q21-B014-L006,148.414
S01-Q12-B014-L040,-21.165
S05-Q13-B012-L047,57.539
S03-Q14-B018-L018,37.367
S06-Q20-B011-L009,3.236
S05-Q13-B012-L048,56.469
S03-Q14-B018-L019,30.295
S03-Q14-B018-L020,30.073
S05-Q13-B013-L001,63.973
S03-Q14-B018-L021,31.767
S05-Q13-B013-L002,64.513
S04-Q21-B014-L007,148.893
S02-Q15-B005-L003,-36.850
S06-Q20-B011-L010,1.949
S03-Q14-B018-L022,33.204
S05-Q13-B013-L003,64.114
S03-Q14-B018-L023,34.381
S05-Q13-B013-L004,63.060
S03-Q14-B018-L024,36.458
S06-Q20-B011-L011,0.874
S05-Q13-B013-L005,61.482
S01-Q12-B014-L041,-21.612
S04-Q21-B014-L008,150.909
S03-Q14-B018-L025,30.778
S05-Q13-B013-L006,59.791
S03-Q14-B018-L026,30.917
S03-Q14-B018-L027,31.853
S03-Q14-B018-L028,32.335
S05-Q13-B013-L007,63.149
S06-Q20-B011-L012,0.628
S03-Q14-B018-L029,33.146
S05-Q13-B013-L008,64.021
S04-Q21-B014-L009,144.674
S03-Q14-B018-L030,35.579
S05-Q13-B013-L009,63.830
S03-Q14-B018-L031,31.466
S06-Q20-B011-L013,3.341
S05-Q13-B013-L010,63.204
S03-Q14-B018-L032,31.611
S02-Q15-B005-L004,-38.232
S05-Q13-B013-L011,61.983
S01-Q12-B014-L042,-22.125
S03-Q14-B018-L033,31.753
S04-Q21-B014-L010,145.826
S05-Q13-B013-L012,60.399
S03-Q14-B018-L034,32.330
S06-Q20-B011-L014,2.272
S05-Q13-B013-L013,61.990
S03-Q14-B018-L035,33.342
S03-Q14-B018-L036,36.045
S05-Q13-B013-L014,62.681
S04-Q21-B014-L011,140.723
S06-Q20-B011-L015,1.243
S03-Q14-B018-L037,31.783
S05-Q13-B013-L015,62.904
S03-Q14-B018-L038,31.987
S05-Q13-B013-L016,62.608
S03-Q14-B018-L039,32.238
S05-Q13-B013-L017,61.691
S06-Q20-B011-L016,0.435
S01-Q13-B001-L001,-37.096
S03-Q14-B018-L040,32.998
S04-Q21-B014-L012,142.015
S05-Q13-B013-L018,60.814
S03-Q14-B018-L041,33.862
S05-Q13-B013-L019,61.367
S03-Q14-B018-L042,36.528
S02-Q15-B005-L005,-37.996
S06-Q20-B011-L017,4.601
S03-Q14-B018-L043,32.254
S05-Q13-B013-L020,61.800
S03-Q14-B018-L044,32.668
S04-Q21-B014-L013,138.189
S05-Q13-B013-L021,62.106
S03-Q14-B018-L045,33.191
S05-Q13-B013-L022,61.919
S06-Q20-B011-L018,3.394
S03-Q14-B018-L046,33.846
S05-Q13-B013-L023,61.447
S01-Q13-B001-L002,-36.999
S03-Q14-B018-L047,34.749
S05-Q13-B013-L024,60.788
S04-Q21-B014-L014,138.216
S03-Q14-B018-L048,37.151
S06-Q20-B011-L019,2.446
S05-Q13-B013-L025,60.599
S03-Q15-B001-L001,5.983
S05-Q13-B013-L026,60.845
S03-Q15-B001-L002,7.458
S03-Q15-B001-L003,6.347
S05-Q13-B013-L027,61.027
S06-Q20-B011-L020,1.626
S04-Q21-B014-L015,137.384
S02-Q15-B005-L006,-37.812
S03-Q15-B001-L004,7.562
S05-Q13-B013-L028,60.769
S03-Q15-B001-L005,8.754
S05-Q13-B013-L029,60.547
S01-Q13-B001-L003,-36.906
S03-Q15-B001-L006,9.572
S06-Q20-B011-L021,6.768
S05-Q13-B013-L030,60.179
S03-Q15-B001-L007,8.981
S04-Q21-B014-L016,136.907
S05-Q13-B013-L031,60.613
S03-Q15-B001-L008,9.919
S06-Q20-B011-L022,5.639
S05-Q13-B013-L032,60.298
S03-Q15-B001-L009,8.654
S03-Q15-B001-L010,9.465
S05-Q13-B013-L033,60.195
S04-Q21-B014-L017,138.201
S03-Q15-B001-L011,8.383
S05-Q13-B013-L034,59.915
S06-Q20-B011-L023,3.874
S03-Q15-B001-L012,9.199
S05-Q13-B013-L035,59.723
S03-Q15-B002-L001,32.347
S01-Q13-B001-L004,-36.777
S05-Q13-B013-L036,59.585
S02-Q15-B005-L007,-37.599
S03-Q15-B002-L002,32.489
S04-Q21-B014-L018,136.548
S06-Q20-B011-L024,2.603
S05-Q13-B013-L037,60.671
S03-Q15-B002-L003,31.676
S05-Q13-B013-L038,59.891
S05-Q13-B013-L039,59.494
S03-Q15-B002-L004,32.677
S03-Q15-B002-L005,32.772
S05-Q13-B013-L040,58.906
S06-Q20-B011-L025,9.591
S04-Q21-B014-L019,135.964
S03-Q15-B002-L006,31.653
S05-Q13-B013-L041,58.852
S03-Q15-B002-L007,32.934
S05-Q13-B013-L042,58.712
S03-Q15-B002-L008,32.885
S01-Q13-B001-L005,-36.652
S06-Q20-B011-L026,8.640
S05-Q13-B013-L043,60.216
S03-Q15-B002-L009,31.673
S04-Q21-B014-L020,134.593
S05-Q13-B013-L044,59.600
S03-Q15-B002-L010,33.229
S05-Q13-B013-L045,58.961
S03-Q15-B002-L011,32.871
S06-Q20-B011-L027,6.931
S02-Q15-B005-L008,-37.420
S05-Q13-B013-L046,58.235
S03-Q15-B002-L012,31.965
S03-Q15-B002-L013,33.203
S05-Q13-B013-L047,58.169
S04-Q21-B014-L021,135.736
S06-Q20-B011-L028,4.313
S03-Q15-B002-L014,32.935
S05-Q13-B013-L048,58.161
S03-Q15-B002-L015,32.197
S01-Q13-B001-L006,-36.666
S05-Q13-B014-L001,48.885
S03-Q15-B002-L016,33.241
S05-Q13-B014-L002,48.222
S06-Q20-B011-L029,10.802
S04-Q21-B014-L022,134.633
S03-Q15-B002-L017,32.787
S05-Q13-B014-L003,48.084
S03-Q15-B002-L018,32.139
S05-Q13-B014-L004,48.200
S03-Q15-B002-L019,33.208
S06-Q20-B011-L030,10.085
S03-Q15-B002-L020,32.673
S05-Q13-B014-L005,48.376
S04-Q21-B014-L023,133.232
S03-Q15-B002-L021,32.033
S05-Q13-B014-L006,48.131
S02-Q15-B005-L009,-37.390
S03-Q15-B003-L001,37.637
S01-Q13-B001-L007,-37.191
S05-Q13-B014-L007,47.890
S06-Q20-B011-L031,8.554
S03-Q15-B003-L002,37.520
S05-Q13-B014-L008,47.911
S03-Q15-B003-L003,37.203
S04-Q21-B014-L024,131.195
S05-Q13-B014-L009,48.040
S03-Q15-B003-L004,37.907
S06-Q20-B011-L032,5.556
S05-Q13-B014-L010,48.201
S03-Q15-B003-L005,37.579
S03-Q15-B003-L006,37.291
S05-Q13-B014-L011,47.692
S04-Q21-B014-L025,134.107
S03-Q15-B003-L007,37.999
S05-Q13-B014-L012,47.589
S06-Q20-B011-L033,12.115
S03-Q15-B003-L008,37.628
S01-Q13-B001-L008,-37.154
S05-Q13-B014-L013,47.496
S03-Q15-B003-L009,37.225
S05-Q13-B014-L014,47.857
S03-Q15-B003-L010,38.150
S06-Q20-B011-L034,11.452
S02-Q15-B005-L010,-37.355
S04-Q21-B014-L026,132.910
S05-Q13-B014-L015,47.970
S03-Q15-B003-L011,38.415
S05-Q13-B014-L016,48.157
S03-Q15-B003-L012,38.273
S06-Q20-B011-L035,8.927
S05-Q13-B014-L017,47.633
S03-Q15-B003-L013,38.421
S03-Q15-B003-L014,39.104
S04-Q21-B014-L027,131.285
S05-Q13-B014-L018,46.786
S03-Q15-B003-L015,39.357
S05-Q13-B014-L019,47.081
S01-Q13-B001-L009,-37.030
S06-Q20-B011-L036,6.367
S03-Q15-B003-L016,38.118
S05-Q13-B014-L020,47.378
S03-Q15-B003-L017,39.514
S05-Q13-B014-L021,47.470
S04-Q21-B014-L028,125.637
S03-Q15-B003-L018,39.797
S06-Q20-B011-L037,12.086
S05-Q13-B014-L022,47.430
S03-Q15-B003-L019,38.015
S03-Q15-B003-L020,39.731
S05-Q13-B014-L023,46.899
S03-Q15-B003-L021,41.104
S02-Q15-B005-L011,-37.200
S03-Q15-B004-L001,-19.189
S05-Q13-B014-L024,46.047
S04-Q21-B014-L029,132.904
S06-Q20-B011-L038,11.217
S03-Q15-B004-L002,-19.759
S05-Q13-B014-L025,46.800
S01-Q13-B001-L010,-36.943
S03-Q15-B004-L003,-19.904
S05-Q13-B014-L026,46.658
S03-Q15-B004-L004,-19.622
S06-Q20-B011-L039,8.998
S05-Q13-B014-L027,46.705
S04-Q21-B014-L030,131.683
S03-Q15-B004-L005,-19.568
S05-Q13-B014-L028,46.432
S03-Q15-B004-L006,-19.440
S05-Q13-B014-L029,45.932
S03-Q15-B004-L007,-19.250
S06-Q20-B011-L040,6.790
S03-Q15-B004-L008,-19.095
S05-Q13-B014-L030,45.111
S04-Q21-B014-L031,129.807
S03-Q15-B004-L009,-18.842
S05-Q13-B014-L031,46.779
S01-Q13-B001-L011,-36.902
S02-Q15-B005-L012,-37.223
S06-Q20-B012-L001,46.346
S03-Q15-B004-L010,-18.753
S05-Q13-B014-L032,46.131
S03-Q15-B004-L011,-18.824
S05-Q13-B014-L033,45.763
S03-Q15-B004-L012,-18.426
S04-Q21-B014-L032,127.000
S05-Q13-B014-L034,45.500
S06-Q20-B012-L002,46.127
S03-Q15-B004-L013,-18.101
S05-Q13-B014-L035,45.111
S03-Q15-B004-L014,-18.273
S05-Q13-B014-L036,44.560
S03-Q15-B004-L015,-18.001
S06-Q20-B012-L003,44.890
S04-Q21-B015-L001,104.488
S03-Q15-B004-L016,-18.044
S05-Q13-B014-L037,45.237
S01-Q13-B001-L012,-36.880
S03-Q15-B004-L017,-18.101
S05-Q13-B014-L038,44.359
S03-Q15-B004-L018,-18.422
S05-Q13-B014-L039,44.001
S06-Q20-B012-L004,43.534
S03-Q15-B004-L019,-18.471
S04-Q21-B015-L002,102.377
S05-Q13-B014-L040,43.854
S02-Q15-B005-L013,-36.981
S03-Q15-B004-L020,-18.607
S05-Q13-B014-L041,43.735
S03-Q15-B004-L021,-18.793
S06-Q20-B012-L005,46.176
S05-Q13-B014-L042,43.554
S03-Q15-B004-L022,-19.021
S03-Q15-B004-L023,-19.242
S05-Q13-B014-L043,44.274
S04-Q21-B015-L003,102.761
S01-Q13-B001-L013,-37.411
S03-Q15-B004-L024,-19.548
S06-Q20-B012-L006,46.184
S05-Q13-B014-L044,43.063
S03-Q15-B005-L001,40.761
S05-Q13-B014-L045,42.734
S03-Q15-B005-L002,40.593
S05-Q13-B014-L046,43.086
S04-Q21-B015-L004,100.679
S03-Q15-B005-L003,40.482
S06-Q20-B012-L007,45.174
S05-Q13-B014-L047,43.172
S03-Q15-B005-L004,40.054
S05-Q13-B014-L048,43.295
S03-Q15-B005-L005,40.176
S02-Q15-B005-L014,-36.956
S06-Q20-B012-L008,42.989
S05-Q13-B015-L001,57.362
S03-Q15-B005-L006,40.410
S04-Q21-B015-L005,100.219
S01-Q13-B001-L014,-37.358
S03-Q15-B005-L007,40.539
S05-Q13-B015-L002,57.439
S03-Q15-B005-L008,40.887
S05-Q13-B015-L003,57.575
S06-Q20-B012-L009,45.288
S03-Q15-B005-L009,41.149
S05-Q13-B015-L004,56.338
S04-Q21-B015-L006,98.672
S03-Q15-B005-L010,41.508
S05-Q13-B015-L005,55.019
S03-Q15-B005-L011,41.384
S06-Q20-B012-L010,45.318
S06-Q20-B012-L011,44.795
S05-Q13-B015-L006,53.320
S03-Q15-B005-L012,41.775
S05-Q13-B015-L007,57.383
S03-Q15-B006-L001,-23.985
S04-Q21-B015-L007,94.185
S01-Q13-B001-L015,-37.261
S03-Q15-B006-L002,-21.053
S05-Q13-B015-L008,57.428
S06-Q20-B012-L012,42.448
S03-Q15-B006-L003,-20.412
S05-Q13-B015-L009,57.373
S02-Q15-B005-L015,-37.070
S03-Q15-B006-L004,-23.649
S05-Q13-B015-L010,56.040
S03-Q15-B006-L005,-21.462
S04-Q21-B015-L008,94.332
S06-Q20-B012-L013,44.631
S05-Q13-B015-L011,54.573
S03-Q15-B006-L006,-20.540
S05-Q13-B015-L012,52.569
S03-Q15-B006-L007,-23.020
S05-Q13-B015-L013,56.506
S03-Q15-B006-L008,-21.724
S06-Q20-B012-L014,44.113
S01-Q13-B001-L016,-37.280
S04-Q21-B015-L009,94.222
S03-Q15-B006-L009,-20.506
S05-Q13-B015-L014,56.938
S03-Q15-B006-L010,-21.932
S05-Q13-B015-L015,56.728
S06-Q20-B012-L015,43.458
S03-Q15-B006-L011,-20.969
S05-Q13-B015-L016,55.371
S03-Q15-B006-L012,-20.306
S05-Q13-B015-L017,53.645
S04-Q21-B015-L010,91.486
S03-Q15-B006-L013,-20.420
S02-Q15-B005-L016,-36.918
S05-Q13-B015-L018,51.251
S06-Q20-B012-L016,42.350
S03-Q15-B006-L014,-20.171
S05-Q13-B015-L019,55.417
S03-Q15-B006-L015,-19.964
S01-Q13-B001-L017,-37.248
S05-Q13-B015-L020,55.898
S03-Q15-B006-L016,-19.470
S04-Q21-B015-L011,92.453
S06-Q20-B012-L017,42.253
S03-Q15-B006-L017,-18.982
S05-Q13-B015-L021,55.888
S03-Q15-B006-L018,-19.193
S05-Q13-B015-L022,54.572
S03-Q15-B006-L019,-17.452
S05-Q13-B015-L023,52.881
S06-Q20-B012-L018,42.028
S04-Q21-B015-L012,92.258
S03-Q15-B006-L020,-18.107
S05-Q13-B015-L024,50.130
S03-Q15-B006-L021,-18.381
S05-Q13-B015-L025,54.007
S03-Q15-B006-L022,-17.052
S06-Q20-B012-L019,41.349
S01-Q13-B001-L018,-37.197
S05-Q13-B015-L026,54.275
S03-Q15-B006-L023,-17.711
S02-Q15-B005-L017,-36.860
S04-Q21-B015-L013,90.533
S03-Q15-B006-L024,-18.096
S05-Q13-B015-L027,54.340
S03-Q15-B007-L001,14.078
S06-Q20-B012-L020,39.435
S05-Q13-B015-L028,53.433
S03-Q15-B007-L002,15.112
S05-Q13-B015-L029,51.804
S03-Q15-B007-L003,16.414
S04-Q21-B015-L014,91.071
S05-Q13-B015-L030,49.591
S03-Q15-B007-L004,15.523
S06-Q20-B012-L021,39.848
S05-Q13-B015-L031,52.852
S03-Q15-B007-L005,16.540
S05-Q13-B015-L032,53.135
S01-Q13-B001-L019,-37.557
S03-Q15-B007-L006,18.049
S04-Q21-B015-L015,90.849
S06-Q20-B012-L022,39.693
S03-Q15-B007-L007,16.401
S05-Q13-B015-L033,52.989
S03-Q15-B007-L008,17.811
S05-Q13-B015-L034,52.250
S02-Q15-B005-L018,-37.013
S03-Q15-B007-L009,19.356
S05-Q13-B015-L035,50.937
S06-Q20-B012-L023,39.342
S03-Q15-B007-L010,16.595
S04-Q21-B015-L016,89.521
S05-Q13-B015-L036,49.139
S03-Q15-B007-L011,18.153
S05-Q13-B015-L037,52.474
S05-Q13-B015-L038,51.822
S03-Q15-B007-L012,19.649
S06-Q20-B012-L024,37.373
S05-Q13-B015-L039,51.611
S03-Q15-B007-L013,15.990
S01-Q13-B001-L020,-37.501
S04-Q21-B015-L017,89.930
S05-Q13-B015-L040,51.184
S03-Q15-B007-L014,18.023
S03-Q15-B007-L015,19.724
S05-Q13-B015-L041,50.187
S06-Q20-B012-L025,36.604
S03-Q15-B007-L016,15.498
S05-Q13-B015-L042,49.341
S03-Q15-B007-L017,17.767
S05-Q13-B015-L043,52.095
S04-Q21-B015-L018,89.875
S03-Q15-B007-L018,19.550
S06-Q20-B012-L026,36.421
S05-Q13-B015-L044,51.423
S02-Q15-B005-L019,-36.726
S03-Q15-B008-L001,29.627
S05-Q13-B015-L045,50.840
S03-Q15-B008-L002,30.064
S01-Q13-B001-L021,-37.451
S05-Q13-B015-L046,50.534
S03-Q15-B008-L003,30.670
S06-Q20-B012-L027,35.960
S04-Q21-B015-L019,89.452
S03-Q15-B008-L004,30.415
S05-Q13-B015-L047,49.917
S03-Q15-B008-L005,30.836
S05-Q13-B015-L048,49.628
S06-Q20-B012-L028,35.397
S03-Q15-B008-L006,31.510
S05-Q13-B016-L001,40.328
S04-Q21-B015-L020,89.448
S03-Q15-B008-L007,30.883
S05-Q13-B016-L002,39.664
S03-Q15-B008-L008,31.390
S05-Q13-B016-L003,39.279
S06-Q20-B012-L029,34.822
S03-Q15-B008-L009,32.096
S01-Q13-B001-L022,-37.476
S05-Q13-B016-L004,39.873
S03-Q15-B008-L010,30.999
S04-Q21-B015-L021,89.156
S02-Q15-B005-L020,-36.815
S03-Q15-B008-L011,31.589
S05-Q13-B016-L005,40.237
S06-Q20-B012-L030,34.845
S03-Q15-B008-L012,32.431
S05-Q13-B016-L006,39.963
S03-Q15-B008-L013,31.070
S05-Q13-B016-L007,40.013
S03-Q15-B008-L014,31.715
S04-Q21-B016-L001,147.631
S05-Q13-B016-L008,39.106
S06-Q20-B012-L031,34.489
S03-Q15-B008-L015,32.524
S05-Q13-B016-L009,38.378
S03-Q15-B008-L016,31.147
S01-Q13-B001-L023,-37.412
S05-Q13-B016-L010,38.909
S03-Q15-B008-L017,31.862
S06-Q20-B012-L032,34.016
S04-Q21-B016-L002,149.308
S05-Q13-B016-L011,39.538
S03-Q15-B008-L018,32.642
S03-Q15-B008-L019,31.231
S05-Q13-B016-L012,39.182
S03-Q15-B008-L020,31.945
S06-Q20-B012-L033,33.301
S05-Q13-B016-L013,39.555
S02-Q15-B005-L021,-36.994
S03-Q15-B008-L021,32.680
S04-Q21-B016-L003,151.032
S05-Q13-B016-L014,38.178
S03-Q15-B009-L001,6.503
S05-Q13-B016-L015,37.456
S03-Q15-B009-L002,7.686
S06-Q20-B012-L034,33.304
S01-Q13-B001-L024,-37.389
S05-Q13-B016-L016,37.471
S03-Q15-B009-L003,6.276
S05-Q13-B016-L017,38.123
S03-Q15-B009-L004,7.476
S04-Q21-B016-L004,151.530
S06-Q20-B012-L035,33.369
S03-Q15-B009-L005,8.284
S05-Q13-B016-L018,37.433
S03-Q15-B009-L006,6.525
S05-Q13-B016-L019,39.263
S03-Q15-B009-L007,7.223
S05-Q13-B016-L020,37.506
S04-Q21-B016-L005,152.313
S06-Q20-B012-L036,32.887
S03-Q15-B009-L008,7.453
S05-Q13-B016-L021,36.835
S03-Q15-B009-L009,5.450
S03-Q15-B009-L010,6.031
S02-Q15-B007-L001,-37.073
S01-Q13-B001-L025,-37.710
S05-Q13-B016-L022,36.457
S03-Q15-B009-L011,6.488
S06-Q20-B012-L037,32.737
S05-Q13-B016-L023,36.926
S03-Q15-B009-L012,3.863
S04-Q21-B016-L006,146.913
S05-Q13-B016-L024,36.727
S03-Q15-B009-L013,4.353
S03-Q15-B009-L014,5.357
S05-Q13-B016-L025,38.762
S06-Q20-B012-L038,32.900
S03-Q15-B009-L015,3.372
S05-Q13-B016-L026,36.864
S04-Q21-B016-L007,148.543
S03-Q15-B009-L016,3.724
S05-Q13-B016-L027,35.943
S03-Q15-B009-L017,4.030
S06-Q20-B012-L039,32.864
S01-Q13-B001-L026,-37.677
S05-Q13-B016-L028,35.367
S03-Q15-B010-L001,7.766
S05-Q13-B016-L029,35.763
S03-Q15-B010-L002,7.762
S04-Q21-B016-L008,149.754
S05-Q13-B016-L030,36.092
S03-Q15-B010-L003,7.758
S02-Q15-B007-L002,-37.283
S06-Q20-B012-L040,32.358
S03-Q15-B010-L004,7.366
